N,P,K,pH,EC,Temperature,Humidity,Yield,Fertility
99.96120104332718,57.91327038986631,51.377828270733346,5.9696894490742665,0.5394944976815856,34.71346868969192,51.551104755836995,209.182589721858,3.38
130.20496903016124,66.73436261328963,125.55715496310951,5.858753001471164,1.261824812526218,31.44350983926015,68.61650387879448,272.1134820435283,9.53
139.6580113903688,73.49629779021467,168.88065279793562,6.902089934705848,1.2836064146454902,28.363221822341394,68.6666141351962,280.83761706773885,10.38
98.2129075234533,89.83688569420542,107.61440021973989,5.970847896413943,1.1292352559508732,25.314393532533007,59.195411221342944,227.25715001620924,5.15
134.79299023481278,71.17404567683079,114.79391485028678,6.537963257496999,1.6345645511927283,28.155345495557572,59.394233455510886,260.6959822245801,8.41
77.66792836104617,83.88843184030375,184.78565068348053,5.632168460814709,2.409349116604834,32.140465227594426,62.18489379310819,278.7106654789874,10.17
84.0229213422196,32.411323158702395,88.6088609512636,6.352099451281416,0.44867485386998185,29.520100682658665,64.18183715464835,217.23583003262323,4.17
60.50746012583641,97.48089306988604,59.76721878834381,5.539927666462615,1.3632015729629952,28.055259272263733,72.90605542628975,242.12739146860108,6.6
102.31477187152814,72.87755060570461,131.1818289529025,6.883880810337631,1.058187038084646,31.387705231280115,79.62589743936044,275.0476494722364,9.81
114.85080213513776,63.82523076752679,143.333916064301,6.900229513170068,2.3569019762535026,34.48227262903389,67.23457801978743,294.83569058268114,11.74
139.9611583656986,42.50501378560274,163.62428028224576,7.043422949836028,0.5034534864528079,32.88015116816093,67.04821800906956,260.0395029328342,8.35
60.38659420553966,66.30669588261367,53.66778645408009,7.305258593671784,0.8266051740619065,30.551635148540345,70.42472315328845,224.92350959055372,4.92
81.17446759944757,85.79983978013325,169.27963205912502,6.944505597001842,1.539053446350411,34.53224016586166,77.3450213735374,296.8094114351244,11.94
57.810331911899546,65.62211197352407,57.52824616272814,7.331686900486899,0.5565957633394943,25.619225747872772,56.52934205838635,186.56510281237595,1.17
143.78701885604215,77.94847199004981,139.77511537485233,6.06257194842857,1.7344681170291336,30.246503959837746,59.654976061880774,268.7530987492747,9.2
145.90869876126132,47.77163809594613,184.73357216388808,6.653253190807106,2.3713577003109125,32.1798385022169,56.52575512100919,293.5430765650298,11.62
69.12421848701564,83.60847230077447,63.37564487927992,7.109920218833583,1.4424162448710418,30.206035272144394,54.147948746507964,225.37139653941995,4.96
145.40211444294596,34.70901408399519,109.73945330374286,6.905965490281911,0.7924142383949124,34.25572803362897,53.12251090691796,241.97296855391636,6.58
94.40482739803795,50.27956476781681,69.20334213100541,7.3114410683813915,2.116839534805425,26.81322420439117,73.05817988163358,250.22174813688832,7.39
76.34243904812514,95.52963280320176,139.60444759515752,6.538740328180712,2.4430925885033044,27.627629417770557,63.24976408904494,277.58343372903573,10.06
116.98977154071653,69.50670396825984,109.21440709804769,6.4885869096620645,1.4799026236663013,28.628026067194053,77.53913869762985,276.0375169447535,9.91
87.62683149324124,43.74158225763479,138.00125040757905,6.716603817231235,1.4203709189538665,34.08328675518091,64.92027306896622,267.65688605265797,9.09
148.54661298528444,55.224918593340526,55.103990180358515,7.371921221897625,2.0817292608519,28.97530073588391,55.47964072587151,249.19184862032168,7.29
116.70733014192751,95.71797001913433,130.80795282884634,5.767437225029353,1.2043122942503142,33.51249767717629,62.223168011790875,276.22447363778764,9.93
149.14673999458861,67.62393010706302,97.22345126409533,6.89698172972017,1.7895276487857,33.48241426289664,55.59066649072549,263.76111055042594,8.71
147.35644739781344,56.77733040955653,146.6102600833611,5.917102467884384,1.7497087932658828,25.55275491816061,70.66000573494489,266.64642290692206,8.99
68.14563242526715,75.7266778281452,134.1752846775348,5.750933944384138,2.1795912198165297,26.13776868168719,77.84159064547757,268.2161377742069,9.15
94.13719974441102,61.25191381049882,132.84245467169833,6.9849665163708465,0.46099509498818936,25.672295750216318,64.05591995369923,223.1129079886822,4.74
117.27933834766037,51.48990854021177,173.1784164400066,5.838906770022079,2.282939062311874,25.950549988069824,50.282471902702426,252.67680306447357,7.63
115.35675840760767,34.810901472876765,61.688144159539405,6.4182091510131185,0.3975686128105511,25.13716087583197,59.823259694419015,207.85339289779287,3.25
88.30392381056163,88.4512248798111,66.85883406411304,6.1718902555582416,0.8717668706025414,32.47791163087156,72.9423645420259,248.2184708181253,7.19
116.92318023693085,94.56479883149761,74.79712777985057,6.041247358229686,1.3502879453400756,28.933463848124415,74.19918469140427,266.46410427513973,8.97
121.98356424550447,95.97015956806787,190.63220944303524,7.42742368328585,1.738788405180851,34.4430570994534,76.8005655067782,328.1761462861802,15.0
128.33644573602334,54.587642324716484,75.1984127176466,6.75262032417113,1.500272756533953,25.791815851019944,53.154029558401945,233.60374332637892,5.77
82.09825400238478,77.05230388517212,80.29720493692325,5.615424273805,0.8458052468462287,32.30779066509133,67.58807379573518,236.4349900221667,6.04
59.70606684977592,81.2575110991549,66.62494236315807,5.960382576957332,1.9626267829233954,31.392031090883393,79.50289350446963,262.94754922556166,8.63
133.44176138907244,59.527037693021825,147.16550954505786,6.768595601333912,0.7241595803674703,30.759520522750044,50.14780080722037,241.91102030216868,6.58
52.522251820150245,61.537784032981406,122.26129861436894,6.305113015623043,1.2736700061659134,29.988801309795853,63.78669393233141,243.60913590242242,6.74
73.87682388465257,30.87567499689781,66.68378639488128,6.960992341778525,0.7984262561187128,29.484695168188935,62.54446435540214,212.88388295059931,3.74
135.71083369294954,93.76066724738448,179.29633358849102,6.074191768602803,2.345080883887311,28.063688846237675,60.40082819460596,278.1483105031908,10.11
55.046040439127474,72.55909327503024,91.79824148660337,5.6263646838227785,0.9923659557043285,32.53361370959047,58.79739785923229,222.67944549537526,4.7
69.4109184048213,50.05395544764056,101.79230950993556,7.025117470228881,2.233143281518113,28.91593305261546,63.77586450976571,246.13135670256898,6.99
97.59056742896544,63.80071873945045,92.31874493950616,6.525789995704342,0.47229246121345847,31.955762914306852,69.26447384907954,241.07187468749405,6.49
73.51836547519899,42.29097356683921,64.82207869827305,6.02295051773657,0.9183480810083728,25.943907803327907,56.472010517377676,188.5784980042136,1.37
85.9101625813212,31.84647333949546,126.68932325204504,6.7923796114148685,2.1505344343124775,34.18504636971011,76.6005724347418,279.9618616690311,10.29
64.51635171338384,97.15779261545026,79.2702170186556,5.993379997614493,0.7050718768872891,31.66014947456395,73.08793138635852,251.85984463209698,7.55
63.56380213214029,54.68344517949258,110.81868071733517,6.287203993354496,0.7332366273928246,29.79205437510764,66.59058647228886,226.1606794140645,5.04
59.77880110856658,66.27246625363225,162.19994818156243,5.526694236590402,2.0581458532825394,26.314527077880477,52.223576584147416,228.22373561076736,5.24
65.1684704211281,62.14020256883189,97.75394329643554,6.79105740500513,2.1669971682051923,32.09026500261133,71.68870366044263,259.1155074396645,8.26
64.45197281328413,47.727314457465255,115.97064894409755,6.863847973235023,0.9232227787249725,27.329113534704454,61.1303030843691,214.27265190060697,3.88
52.947437342878956,62.83410447365017,174.5942082587002,7.298531877387758,0.5734855343087895,30.780826250961464,53.69751040287198,220.27106570167547,4.46
122.92148171732477,80.00324030012808,117.06749791028102,6.934579556848377,0.792957120520827,32.50068438367139,65.3376853193027,260.05854466570344,8.35
117.61938857689384,61.02236758655633,174.44712733186913,6.9502656445291695,1.9768917863413886,27.36331645474079,71.24221691772757,285.80594850439536,10.86
94.35385126434008,98.4714933722661,160.43574762319403,7.17537202200141,1.5808834816639619,26.084366475187892,57.81767423406335,249.66445713630966,7.33
62.48753608116313,32.51182075229496,103.33251116028532,6.7474464339267195,0.6563810219547612,32.26180153029346,65.15697175902994,220.4837259865205,4.48
67.5773765532806,70.92144487702035,180.93982946117748,6.942847259924641,1.3599301476732804,25.42155244689805,50.34562696412772,221.96326499774315,4.63
110.9698425789594,94.15426550324894,66.1680332213985,6.186366101580685,0.5151385426488246,34.36725624700694,73.37968167154922,262.21126097808786,8.56
77.18977059259372,51.20903932977807,125.70282732311878,7.190326744065038,0.8966867818541615,27.572312959930045,71.0861795687659,237.6575364570113,6.16
121.27639980674407,98.12892570682777,125.67619133850853,6.536019214432329,2.398096050329053,33.983828941185976,59.2117455624521,280.65623574397114,10.36
86.60145919303847,83.94121838617872,116.23380232014274,6.205732804864181,0.999519361040661,32.931382101111076,78.0473909681758,278.0671314399432,10.11
77.9806962227143,98.97082114035841,135.39997469938675,6.068048038697077,1.3424894211604925,30.3274410266838,51.20569567925196,233.17496159973112,5.72
138.15026630386143,54.55669481202801,150.63535010455985,6.634019816606147,2.3259962670018153,33.54436521384792,63.46498646114301,288.70477333356547,11.15
66.67164920629367,64.49580989907841,156.49627147401918,6.27991607647483,1.366121101632703,31.118132434803478,53.10507418314356,229.97224157089755,5.41
60.0846445998141,92.23835744303696,166.2100899875183,6.42562241056031,2.15649447081914,32.41041710985398,78.23514341973662,292.71405944456905,11.54
147.41218613820473,63.714903335205456,89.68489625043756,7.388786120297002,0.5066586856071864,33.11485828440914,77.75204560665492,270.09084520927047,9.33
145.64520365974056,79.87972483080071,94.46508698072644,6.656463962518882,1.167986177389156,32.369344207314,66.29910095720751,267.3791274991668,9.06
62.53048691498215,42.66928429157366,135.90973598935716,7.4742324741438795,1.1126391847306956,26.422572080768134,74.77215647690579,239.45837196719035,6.34
63.15063088151946,96.8833437611874,84.38366930441398,7.0110925459092375,0.8694306146717294,33.45821392380749,77.44547854716177,264.4901465314132,8.78
84.04782814287492,30.850699553797348,97.55228164181891,6.297498570149624,0.9225722424923832,28.325017533079667,57.901633976142,208.14641087318546,3.28
100.05444522286606,81.83412087229084,130.6478299595304,7.4708983424121325,1.0158603830790847,33.58167687479425,65.95092006447568,256.8850250605939,8.04
134.7581010889835,43.27609971163086,129.69037700576757,5.891146208391611,0.7068282759718356,29.795044278410558,79.40441396854655,262.5503531999583,8.59
106.81818718303728,70.87846433630094,199.4454177549716,6.380009089855154,1.3667066943744342,31.887293344709498,75.83303293107426,288.80576901770223,11.16
71.64348788470252,44.04095441135275,113.18846479179602,6.3830816392105305,2.2771542570951127,30.348089098744335,68.7106495922188,251.88243575029705,7.55
112.1441760883456,55.96513525459913,198.63280105161076,6.499376387066967,1.4416735163322214,27.69343210488661,79.86522948550783,289.66465120465006,11.24
88.62141384974923,57.168813182612084,152.7929683065469,6.796312459877713,0.6290910993071088,33.51419250314658,67.93601532390593,258.45765587133025,8.19
88.47807457907797,47.51469109578706,199.2374661007079,7.164251149397069,0.6174769671230735,30.24041161857735,67.6207691424094,256.27681416806286,7.98
68.91222165350499,37.82378819556489,93.95080526073929,6.383751752754265,2.0681572323674926,27.689361211980604,54.28225086242859,220.4090382923607,4.48
145.73928760728472,37.5809006348136,135.981538733094,7.296672225086033,0.34612648750833025,32.13690209905756,54.10382705235708,237.59394612512511,6.15
62.31231355675837,68.1410888987948,131.35187968756733,5.938628036430418,1.26675032498319,34.8039322434609,72.40032145591684,254.4102951244598,7.8
58.65336371206925,60.58537619276232,187.26911483192305,5.855846935298531,0.6323231170260606,33.60277897102258,58.0761815110429,244.70793776426768,6.85
110.17366049423705,32.262685207746614,159.99733586305717,6.624393831243299,1.5649088431224754,31.978127273540736,55.911090189981635,247.34521619771718,7.11
109.59156239106076,77.98781215246623,50.63757583459657,7.027947825726118,1.284377873522641,33.69089707725045,68.18367288219967,244.982644850111,6.88
62.6075773500057,78.2708870980592,122.04638741123438,6.242538629350658,0.8740759171660688,32.97316333462133,51.835523599777325,223.7950270288446,4.81
111.50248506532861,85.19838350217438,79.8465058970223,6.846200092889282,0.7511873422158346,32.17019619561247,71.66611223576118,253.51330910491947,7.71
82.73810695294246,66.48979454467306,54.781961899910485,7.3049894235874095,1.2328236535605255,30.199258008738738,77.6938268435729,256.0852589439613,7.96
84.52930789130428,75.27931253959855,101.69119152312393,7.0445783680767,1.230258059753619,25.453487021960605,67.22399831256644,247.57662128488016,7.13
84.07088778886867,64.64449947166494,136.4349720646916,7.106968688604218,0.4721546836179561,32.870540133504655,74.0389711576019,256.5494996796011,8.01
62.238675265792374,58.96291362916311,70.365430119981,6.3322657370653745,1.2286225376018711,27.764352772613925,52.18819729585751,200.48066270372604,2.53
144.92403199903828,84.40458876459475,66.05513241648325,6.89295917771714,2.0167279137777223,29.396495240851436,77.76399236844088,290.4826877920577,11.32
85.38905051570859,53.62100376461832,117.69657913567505,6.494754786257213,1.989664628203991,34.440692481485655,60.43990938784029,256.80521983921085,8.03
99.04332766765855,35.90158803738338,92.43235512595032,7.152175088855884,1.6847311966919865,30.704672167513785,72.03209324998747,247.06762854466592,7.08
56.247404096988404,51.902776566959886,104.15891924985985,6.725432581532662,0.6033854792977811,29.859763098999522,78.11362129918005,241.90393251082995,6.58
98.92729914859564,82.92553519930453,116.82563407748894,5.913956611825586,0.3019334969132356,30.98197703677281,58.661893751457846,229.0892246725861,5.32
84.99155659020803,98.60344061284484,131.9237024946492,6.869904178880992,1.1895500682176268,29.539499123351767,67.76200061106789,262.1995189612253,8.56
146.10722150689213,99.82474044918183,129.28234661420754,6.248366674600007,2.1954175652411094,33.952527419525005,73.11651991061149,314.22996081726376,13.64
76.39879760794062,79.21072582882914,53.840928367555655,7.4269105952023216,1.7741562451762234,34.124839141791185,65.37801656152176,249.25432529529215,7.29
123.579330429793,92.92538374964211,57.895055755831066,6.368197884960049,2.00592199612928,34.48214267100412,61.31209087386892,259.3411400846476,8.28
99.87453639123191,54.5137528192181,118.51860865257456,5.698710466790376,1.2706404786699188,33.25502595412633,63.25614830996313,252.79631619109452,7.64
142.67631049637566,79.50627799577443,175.45596045242445,6.112082929332912,2.262879950887936,28.69952868441598,64.52462325918597,289.4615605661153,11.22
117.63339017838723,38.398445241195084,143.83794145187565,7.305488627965936,1.5962691068832355,29.73492356287773,61.252734664412316,257.46487832340114,8.1
57.27332118825823,53.615141190524,190.8491491198476,6.965044083069998,2.1857968039018605,30.509997216748957,79.77959768415931,292.0330978110371,11.47
76.10194070213416,72.46503091776793,84.53002655089921,5.757763048619784,0.8313421399067908,29.111230270796966,54.5973470579734,206.60382440204242,3.13
68.67847339186329,69.0598425903967,117.89959649953227,6.883595628093849,2.018495733709011,26.375174756163908,58.069856835305934,231.81611766785068,5.59
114.43804302101822,85.3485808680986,52.734405468371804,7.269065975988569,1.8102122769136637,26.349093956907403,74.8255397184873,253.45940163986933,7.7
56.19252689499326,80.48635431873556,69.35563194120141,6.537169303564163,1.1163304431654357,33.38716537032365,56.72959534255152,219.66036037290078,4.4
84.02871935608006,83.48653168011087,170.12323574867108,6.37696423851324,1.944783809776755,28.38577091699083,79.31552112847338,298.1629642351247,12.07
99.12141105417422,55.24391138748757,71.24578419882684,6.2983801341052015,0.5612413510711245,32.956380622568965,74.64797085412518,238.86469572966675,6.28
128.49060096228527,65.69419440527878,163.35586251414767,7.171341172940695,1.4824938595553672,34.90372497538198,60.128860007437666,278.26057580661376,10.13
53.52223334650655,36.06836809027061,74.31411066865093,6.827831752021384,1.8235531582677895,31.581603533218775,73.05583708204246,241.33793980452361,6.52
110.89944297747812,52.191141791515605,86.28845413262549,6.385918259418464,1.9364490851075433,33.738253903737125,55.849572693016185,247.151496038424,7.09
109.05980640265516,37.13897001789784,175.12158377035664,6.154743074646102,1.9066130354009692,27.977497375170607,53.95663818596587,246.1099147525414,6.99
54.6649029130895,83.63780202307103,88.48634126934112,6.095867806820797,2.154316683362669,34.11196270931947,69.54328790499464,251.48684283166915,7.51
67.76678297264328,72.50996591207988,118.06653130072914,6.446190332601278,1.4150612349681455,27.498450026891746,78.60627763636408,269.67571072939904,9.29
130.0622024075961,52.53609250966156,71.34463033037463,6.239751063989431,2.0223420761293562,32.76377339111515,69.9250017809206,262.7987346464095,8.62
76.89608126292511,46.96848937004818,164.3102707793114,6.110502373051991,1.8975976806158497,29.30818153447494,53.74567069497402,237.41092710246153,6.14
73.03380447761292,39.71361367394112,86.99054330156594,6.3830393999205235,0.8282588638981339,32.5047662252262,58.96316148918278,220.93433992644464,4.53
135.03783567760652,91.34628910915328,58.97991631980357,6.2390923059519485,1.9720736208370517,33.92808726289546,69.68952059691698,279.7286987906114,10.27
136.50493741903,55.94973607813795,158.69026105343065,6.510688418468801,2.133817434172289,25.236997420831692,53.4822930859548,262.9422190634175,8.63
92.96825616125523,98.28760635499619,114.35390736659079,6.526195585109815,0.43896731878120865,29.6741966705794,50.5274394078232,222.4625492598374,4.68
110.02380235886437,37.51978112124434,155.5366460005401,7.450746269425965,0.957113391759522,26.39983588081772,55.4323673377053,222.24396335687166,4.66
80.23603405599583,77.26978282161089,108.68408972674601,7.219123627879367,1.6144277708579533,29.344665494070597,66.90800418371445,247.92590357190625,7.16
86.02586411700851,95.8386900954407,136.72352584411337,5.963598570802571,2.483382468405592,34.77451237355534,72.54525934202718,292.3140030619949,11.5
127.22147106012685,40.645874492905904,175.2046191966317,6.487298695356061,2.252185332306957,26.616127028307552,68.86950309789458,273.7908424342925,9.69
111.79657691629298,43.112786934792645,126.81539378667121,7.266344914751028,1.639622809174581,26.449413151026413,59.668127424546675,242.32797183559038,6.62
121.88225406775966,53.00401686400279,191.62063497740354,5.559883653832868,2.1533545667107465,28.142735345756897,72.77845974908944,298.51016289992793,12.1
96.83132573789578,41.091667112386176,149.6269437221037,6.323412966147815,1.477349730842476,33.18756625836523,55.62369066521623,249.77278470700276,7.34
136.81384684230062,84.42480147543313,124.65653631493127,6.172780621319177,0.6997920240997315,33.87352645476916,66.37496873681599,274.6740449100563,9.78
52.5580342795154,83.80570890108558,178.74057839622364,6.220820445760213,2.2065050977055574,25.290866652074087,68.85648250337998,255.29910732323998,7.88
122.09237037206998,98.33504712686117,173.5048909687136,7.481639059635421,1.1632583419905813,29.783862848729974,68.35698019967214,279.813042299913,10.28
87.38510421943963,85.33624205392746,145.65854086710328,5.989028401436061,0.6781421702208144,30.464454985583895,63.662447931653354,263.54644606003234,8.69
65.30659763212628,83.89620571845713,57.68764461165415,6.262313233409856,2.011164292835948,28.218061101894545,53.10037100397262,212.9315677485985,3.75
95.95411398324651,88.38726606153274,90.87228366584344,6.150048958218012,0.5837380006285786,34.65840495809369,76.9894198526408,269.7429624778983,9.29
88.987504184823,69.27682024196824,74.25205564435626,6.2093766832118265,1.816844085136356,27.694239857610697,63.25138070236643,234.80638423603082,5.88
115.7014836768514,81.96624254127724,51.05440886089577,7.205359120022426,1.1483249890513736,31.046839864396105,69.43204937786513,247.03873442683974,7.08
149.9542574299826,74.43552864886078,171.90982136865466,6.007042250716429,2.0297872389331766,30.839495893669458,60.41755648190129,281.3259500698577,10.43
70.53430288945134,83.70220755648154,96.37044099544359,6.395299968216784,0.9651412805228754,31.30589424522237,74.88036175862054,254.72880662797073,7.83
122.93166490937575,50.54869722610212,192.9227910919298,6.550948838097395,1.7639191146195126,33.51743500769295,66.4478063022189,283.5452946756569,10.64
120.9024152734068,89.95388074619589,67.46524045711473,7.010134078761562,1.366592541288388,27.924938779474854,79.81879465286198,270.7262490768229,9.39
146.97872034716727,90.4211916196779,75.58618141146086,7.149695127295672,1.1653221449913236,26.73529134769083,78.48284480302227,260.17443786509347,8.36
117.00143776816915,54.42658761601933,91.16494552850526,6.731680582723824,0.9145838019424288,30.449805217736127,61.225776077854945,234.0028172285176,5.8
103.18473353823711,97.28877833106353,199.61781268819556,7.283338805321478,2.123141090438694,31.62383371049718,55.60263557997061,291.3804801549537,11.41
123.70397957468,59.79094945036058,67.66191203489393,6.930333361893592,0.6495247475333621,25.566300604264224,55.78900069130898,213.18498372154116,3.77
61.45956485702836,77.78307462905566,106.63768540511577,6.461589444922448,1.1485132387182129,26.34589350958588,60.54376427098653,225.74297119150975,5.0
111.48438796556545,99.35956024734503,130.46773249362784,6.198632540492568,0.6333854743729703,32.563034530593065,76.9339468523726,275.8494309777369,9.89
81.10880484073334,69.64664841641893,197.34591022738738,6.180220204086827,0.9257166138042436,32.81788130405428,65.3285325465969,268.90473003184843,9.21
140.92350096686675,93.2683890129947,182.2466717767199,6.40281536020259,1.9476407397891753,34.49627544433768,74.73473963187575,318.62301613154625,14.07
149.37760772324447,57.30435385690684,85.61046700198042,7.316787451470926,1.344954574463499,32.6159436301233,52.42751772764746,250.046927237654,7.37
146.16436876719956,72.63939570683777,100.77263293307524,6.131728064085042,0.7685441514832412,31.283379707961,57.087166790318996,250.25413131083474,7.39
73.63091191275713,76.26714964512539,51.78104949557936,5.726912393148747,1.167081111770092,29.727420063835307,63.94212379677249,232.34043056846247,5.64
79.26056645765458,92.64399742290152,57.21181182770431,6.019949064037936,1.5494588557787279,32.42729420515376,71.45205643943596,253.9739440637631,7.75
129.55577851951531,87.91710697241143,156.50723430940326,6.1212254434964235,1.198002209794403,28.15925751015669,67.8355382315274,272.70244135694213,9.58
84.33036850749997,52.593557957518364,152.60809164707922,6.886338356911155,0.518489264973138,32.91650291175992,71.86237233061235,259.8097773695116,8.32
65.65951144516342,47.23245591123339,153.42338367885438,6.670424365846593,0.3763201056132808,28.080215508684375,78.00074342722002,242.27937464763335,6.61
112.5195376027278,49.405602054129574,105.44930744499246,5.922410283195386,2.1396614214559113,30.445734844696997,63.70484573730961,251.25333168723108,7.49
71.20035700648532,81.14835892028428,186.8845007757196,6.068482260526492,0.46843671133102904,30.40260298116811,64.90485054388972,251.22146460393714,7.49
104.21689587999902,38.69067029932249,164.96176131010174,6.040724777425168,1.6029073018782927,30.054088872967007,53.65390082488055,244.3453661908557,6.81
137.56834239009908,62.67466795372917,111.95750768614886,5.509927664317935,2.0674356715088593,28.56282037605766,66.43239886374997,264.05951510062897,8.74
107.7293035784325,88.085100277786,183.58194598487236,6.989667184370733,1.0866958676835843,30.928766884432935,53.12937378013797,261.0794600558877,8.45
91.22925309353772,96.21376057714197,65.72200054209964,6.539502998246107,1.7139261445134273,25.63958576039447,54.8306683673204,223.53223521562975,4.78
120.25720134984124,61.32443668755465,170.01889791799485,5.532042348235502,1.82065502464584,32.41800796427998,55.437009303956266,263.8750399760956,8.72
141.94644067067975,60.84998622359362,192.30507961946836,6.663158889374509,0.6646966233574566,32.0925760996602,64.84301258674385,276.4636763236103,9.95
